User_ID,Group,Device,Region,Age,Visits,Converted,Revenue
U10515,Treatment,Mobile,West,23.0,3,0,0.0
U10516,Control,Mobile,East,58.0,6,0,0.0
U10517,Treatment,Mobile,North,33.0,4,0,0.0
U10518,Treatment,Desktop,East,21.0,6,0,0.0
U10519,Treatment,Mobile,South,52.0,7,1,1745.93
U10520,Treatment,Mobile,West,43.0,4,0,0.0
U10521,Treatment,Desktop,West,29.0,6,0,0.0
U10522,Control,Tablet,East,28.0,3,0,0.0
U10523,Treatment,Desktop,West,54.0,1,0,0.0
U10524,Control,Desktop,South,42.0,7,0,0.0
U10525,Treatment,Desktop,West,35.0,6,1,590.17
U10526,Control,Mobile,East,36.0,4,0,0.0
U10527,Control,Mobile,South,40.0,7,0,0.0
U10528,Treatment,Mobile,East,55.0,4,0,0.0
U10529,Treatment,Mobile,West,35.0,2,0,0.0
U10530,Treatment,Mobile,East,43.0,1,0,0.0
U10531,Control,Desktop,East,23.0,3,0,0.0
U10532,Treatment,Mobile,North,21.0,3,0,0.0
U10533,Control,Mobile,West,46.0,5,0,0.0
U10534,Control,Mobile,West,51.0,6,0,0.0
U10535,Control,Desktop,East,34.0,2,0,0.0
U10536,Treatment,Mobile,North,60.0,5,0,0.0
U10537,Treatment,Desktop,West,60.0,4,0,0.0
U10538,Control,Mobile,South,33.0,3,1,2157.98
U10539,Control,Mobile,East,19.0,4,0,0.0
U10540,Treatment,Mobile,West,51.0,3,0,0.0
U10541,Control,Desktop,South,25.0,4,1,921.42
U10542,Treatment,Mobile,West,30.0,6,0,0.0
U10543,Control,Desktop,South,59.0,3,0,0.0
U10544,Treatment,Mobile,East,25.0,6,0,0.0
U10545,Control,Mobile,West,47.0,2,0,0.0
U10546,Treatment,Desktop,West,49.0,1,0,0.0
U10547,Control,Desktop,North,53.0,5,0,0.0
U10548,Treatment,Desktop,East,47.0,7,0,0.0
U10549,Treatment,Desktop,South,18.0,5,0,0.0
U10550,Control,Desktop,West,60.0,4,1,115.45
U10551,Control,Desktop,West,56.0,6,0,0.0
U10552,Treatment,Desktop,South,34.0,3,0,0.0
U10553,Control,Desktop,East,37.0,3,0,0.0
U10554,Treatment,Desktop,North,41.0,3,0,0.0
U10555,Control,Desktop,North,39.0,5,0,0.0
U10556,Treatment,Desktop,West,46.0,4,1,601.33
U10557,Treatment,Mobile,South,39.0,6,0,0.0
U10558,Treatment,Desktop,West,26.0,3,0,0.0
U10559,Treatment,Desktop,South,54.0,3,0,0.0
U10560,Treatment,Mobile,North,27.0,4,0,0.0
U10561,Treatment,Desktop,East,53.0,4,0,0.0
U10562,Control,Mobile,South,54.0,5,0,0.0
U10563,Control,Mobile,North,45.0,2,0,0.0
U10564,Control,Desktop,West,45.0,1,0,0.0
U10565,Treatment,Mobile,South,59.0,2,0,0.0
U10566,Treatment,Desktop,East,60.0,5,0,0.0
U10567,Treatment,Desktop,West,38.0,4,0,0.0
U10568,Treatment,Mobile,West,41.0,5,0,0.0
U10569,Control,Mobile,North,59.0,2,0,0.0
U10570,Control,Mobile,South,57.0,6,0,0.0
U10571,Treatment,Desktop,West,19.0,4,0,0.0
U10572,Control,Tablet,East,39.0,5,0,0.0
U10573,Control,Desktop,South,44.0,5,1,1110.15
U10574,Treatment,Mobile,East,39.0,5,0,0.0
U10575,Control,Desktop,West,54.0,2,1,557.66
U10576,Treatment,Mobile,East,44.0,5,0,0.0
U10577,Control,Desktop,North,46.0,4,0,0.0
U10578,Treatment,Mobile,East,20.0,3,1,822.4
U10579,Treatment,Desktop,South,30.0,6,0,0.0
U10580,Treatment,Mobile,East,27.0,5,0,0.0
U10581,Treatment,Tablet,East,53.0,4,0,0.0
U10582,Control,Mobile,North,26.0,5,1,715.62
U10583,Treatment,Desktop,East,44.0,5,1,711.45
U10584,Treatment,Tablet,East,51.0,4,0,0.0
U10585,Treatment,Mobile,West,18.0,2,0,0.0
U10586,Control,Tablet,West,49.0,3,0,0.0
U10587,Treatment,Desktop,South,42.0,1,0,0.0
U10588,Control,Mobile,West,46.0,5,0,0.0
U10589,Treatment,Mobile,West,24.0,2,0,0.0
U10590,Control,Desktop,West,20.0,6,0,0.0
U10591,Control,Mobile,West,37.0,2,0,0.0
U10592,Treatment,Mobile,North,37.0,5,0,0.0
U10593,Control,Mobile,West,47.0,2,1,2020.23
U10594,Treatment,Desktop,North,52.0,7,0,0.0
U10595,Treatment,Mobile,North,52.0,5,0,0.0
U10596,Treatment,Desktop,West,56.0,2,0,0.0
U10597,Control,Tablet,East,44.0,4,0,0.0
U10598,Control,Tablet,North,43.0,4,0,0.0
U10599,Treatment,Desktop,East,31.0,5,0,0.0
U10600,Treatment,Mobile,East,34.0,3,0,0.0
U10601,Control,Desktop,West,35.0,5,0,0.0
U10602,Treatment,Mobile,South,46.0,4,0,0.0
U10603,Treatment,Mobile,West,37.0,4,0,0.0
U10604,Treatment,Mobile,South,44.0,3,1,603.97
U10605,Control,Mobile,South,35.0,5,0,0.0
U10606,Control,Desktop,West,21.0,4,0,0.0
U10607,Control,Desktop,West,18.0,2,0,0.0
U10608,Treatment,Mobile,South,18.0,2,0,0.0
U10609,Treatment,Mobile,West,43.0,3,0,0.0
U10610,Treatment,Tablet,South,37.0,3,1,901.59
U10611,Control,Mobile,East,40.0,2,0,0.0
U10612,Treatment,Mobile,West,27.0,7,0,0.0
U10613,Treatment,Mobile,East,28.0,3,0,0.0
U10614,Treatment,Desktop,North,58.0,6,0,0.0
U10615,Treatment,Desktop,East,58.0,8,0,0.0
U10616,Control,Mobile,East,22.0,6,0,0.0
U10617,Control,Mobile,South,18.0,5,0,0.0
U10618,Treatment,Desktop,East,34.0,4,0,0.0
U10619,Control,Desktop,West,39.0,5,0,0.0
U10620,Control,Mobile,South,51.0,2,0,0.0
U10621,Treatment,Tablet,North,58.0,3,0,0.0
U10622,Treatment,Mobile,West,46.0,5,0,0.0
U10623,Control,Mobile,North,21.0,2,0,0.0
U10624,Treatment,Tablet,East,22.0,5,0,0.0
U10625,Control,Mobile,West,28.0,7,1,1179.12
U10626,Treatment,Desktop,West,38.0,4,0,0.0
U10627,Control,Mobile,North,52.0,2,0,0.0
U10628,Treatment,Mobile,West,29.0,3,1,1291.38
U10629,Control,Tablet,West,43.0,5,0,0.0
U10630,Control,Mobile,West,36.0,4,0,0.0
U10631,Control,Desktop,East,24.0,2,0,0.0
U10632,Treatment,Mobile,North,24.0,8,0,0.0
U10633,Control,Mobile,West,43.0,3,0,0.0
U10634,Control,Mobile,South,57.0,6,0,0.0
U10635,Treatment,Desktop,South,22.0,7,0,0.0
U10636,Treatment,Mobile,South,38.0,2,0,0.0
U10637,Control,Desktop,South,31.0,1,0,0.0
U10638,Control,Mobile,East,21.0,3,0,0.0
U10639,Treatment,Tablet,West,40.0,4,0,0.0
U10640,Treatment,Mobile,North,39.0,6,0,0.0
U10641,Treatment,Desktop,West,37.0,1,0,0.0
U10642,Treatment,Desktop,East,32.0,1,0,0.0
U10643,Treatment,Desktop,South,46.0,4,0,0.0
U10644,Control,Desktop,East,25.0,5,0,0.0
U10645,Treatment,Desktop,West,58.0,4,0,0.0
U10646,Control,Desktop,North,36.0,5,1,1502.93
U10647,Control,Mobile,East,56.0,4,0,0.0
U10648,Control,Mobile,North,45.0,6,0,0.0
U10649,Treatment,Tablet,East,44.0,7,0,0.0
U10650,Control,Desktop,North,21.0,4,0,0.0
U10651,Control,Desktop,North,32.0,5,0,0.0
U10652,Treatment,Mobile,South,52.0,2,0,0.0
U10653,Control,Mobile,North,54.0,4,1,1500.51
U10654,Control,Mobile,South,18.0,4,0,0.0
U10655,Treatment,Desktop,West,20.0,3,0,0.0
U10656,Control,Mobile,West,41.0,5,0,0.0
U10657,Control,Mobile,South,44.0,4,1,1111.36
U10658,Control,Mobile,South,57.0,6,0,0.0
U10659,Treatment,Mobile,East,53.0,4,0,0.0
U10660,Treatment,Mobile,East,51.0,4,0,0.0
U10661,Treatment,Mobile,East,46.0,3,0,0.0
U10662,Control,Desktop,West,41.0,1,0,0.0
U10663,Control,Mobile,East,41.0,5,1,1085.52
U10664,Treatment,Mobile,North,59.0,4,0,0.0
U10665,Control,Mobile,North,21.0,3,0,0.0
U10666,Treatment,Mobile,East,20.0,5,0,0.0
U10667,Treatment,Mobile,North,51.0,7,0,0.0
U10668,Treatment,Mobile,West,40.0,5,0,0.0
U10669,Control,Desktop,North,40.0,5,1,2312.15
U10670,Control,Mobile,West,22.0,3,0,0.0
U10671,Control,Desktop,South,48.0,2,1,376.39
U10672,Treatment,Desktop,South,58.0,2,0,0.0
U10673,Treatment,Desktop,South,23.0,2,0,0.0
U10674,Treatment,Mobile,South,54.0,5,0,0.0
U10675,Treatment,Mobile,North,27.0,4,0,0.0
U10676,Control,Mobile,East,57.0,5,0,0.0
U10677,Treatment,Mobile,North,24.0,5,0,0.0
U10678,Treatment,Tablet,West,56.0,3,0,0.0
U10679,Treatment,Mobile,North,55.0,7,0,0.0
U10680,Treatment,Mobile,North,38.0,4,0,0.0
U10681,Treatment,Desktop,West,37.0,2,0,0.0
U10682,Control,Desktop,South,20.0,4,1,1078.16
U10683,Control,Mobile,South,39.0,3,0,0.0
U10684,Treatment,Mobile,South,21.0,3,0,0.0
U10685,Control,Mobile,East,45.0,4,0,0.0
U10686,Treatment,Mobile,West,29.0,4,0,0.0
U10687,Treatment,Mobile,West,55.0,4,0,0.0
U10688,Control,Mobile,North,53.0,4,0,0.0
U10689,Control,Mobile,East,58.0,7,0,0.0
U10690,Treatment,Mobile,South,22.0,7,0,0.0
U10691,Treatment,Mobile,East,30.0,4,0,0.0
U10692,Treatment,Mobile,West,40.0,4,0,0.0
U10693,Control,Mobile,West,47.0,4,0,0.0
U10694,Treatment,Desktop,North,54.0,3,0,0.0
U10695,Treatment,Desktop,North,42.0,4,0,0.0
U10696,Treatment,Mobile,West,44.0,4,0,0.0
U10697,Control,Mobile,South,31.0,4,0,0.0
U10698,Treatment,Mobile,South,53.0,2,0,0.0
U10699,Treatment,Desktop,East,56.0,5,0,0.0
U10700,Control,Desktop,West,33.0,2,0,0.0
U10701,Treatment,Mobile,West,39.0,5,0,0.0
U10702,Treatment,Tablet,South,38.0,3,0,0.0
U10703,Control,Mobile,South,38.0,3,0,0.0
U10704,Treatment,Mobile,West,25.0,6,0,0.0
U10705,Control,Desktop,North,33.0,5,0,0.0
U10706,Control,Desktop,West,48.0,2,0,0.0
U10707,Treatment,Mobile,West,59.0,2,0,0.0
U10708,Treatment,Desktop,South,27.0,6,0,0.0
U10709,Treatment,Mobile,South,49.0,4,0,0.0
U10710,Treatment,Desktop,North,51.0,2,0,0.0
U10711,Control,Mobile,North,26.0,2,0,0.0
U10712,Treatment,Desktop,East,34.0,6,0,0.0
U10713,Control,Mobile,West,28.0,5,1,1465.08
U10714,Treatment,Desktop,South,49.0,5,1,3776.59
U10715,Treatment,Mobile,North,27.0,2,0,0.0
U10716,Treatment,Desktop,East,39.0,1,0,0.0
U10717,Control,Mobile,East,34.0,5,0,0.0
U10718,Treatment,Desktop,South,21.0,3,0,0.0
U10719,Treatment,Mobile,South,42.0,5,0,0.0
U10720,Treatment,Mobile,East,38.0,2,1,1124.29
U10721,Treatment,Mobile,North,54.0,2,0,0.0
U10722,Control,Mobile,East,55.0,5,0,0.0
U10723,Treatment,Nan,West,18.0,3,0,0.0
U10724,Control,Mobile,West,42.0,2,0,0.0
U10725,Control,Tablet,South,53.0,2,1,2909.32
U10726,Control,Mobile,North,34.0,4,1,1069.92
U10727,Control,Mobile,North,58.0,5,0,0.0
U10728,Control,Desktop,West,41.0,3,0,0.0
U10729,Control,Desktop,East,19.0,3,0,0.0
U10730,Treatment,Mobile,South,57.0,5,0,0.0
U10731,Control,Mobile,East,32.0,4,0,0.0
U10732,Control,Desktop,East,49.0,2,0,0.0
U10733,Control,Mobile,East,56.0,2,0,0.0
U10734,Treatment,Tablet,North,23.0,4,0,0.0
U10735,Treatment,Tablet,West,18.0,3,0,0.0
U10736,Control,Desktop,North,40.0,4,0,0.0
U10737,Treatment,Mobile,West,56.0,3,0,0.0
U10738,Control,Desktop,South,34.0,7,1,741.96
U10739,Control,Mobile,South,51.0,8,1,1095.2
U10740,Treatment,Mobile,East,58.0,5,0,0.0
U10741,Control,Mobile,West,46.0,3,0,0.0
U10742,Treatment,Mobile,West,26.0,3,0,0.0
U10743,Treatment,Desktop,West,30.0,1,0,0.0
U10744,Control,Desktop,East,23.0,6,0,0.0
U10745,Control,Nan,East,23.0,3,0,0.0
U10746,Treatment,Mobile,South,37.0,5,0,0.0
U10747,Control,Mobile,North,20.0,5,1,1435.72
U10748,Control,Mobile,West,34.0,5,0,0.0
U10749,Control,Tablet,West,29.0,6,0,0.0
U10750,Treatment,Mobile,North,18.0,4,0,0.0
U10751,Treatment,Desktop,West,34.0,4,0,0.0
U10752,Control,Mobile,East,20.0,6,1,898.67
U10753,Treatment,Mobile,East,39.0,5,0,0.0
U10754,Treatment,Desktop,West,39.0,4,1,840.34
U10755,Treatment,Mobile,East,53.0,5,0,0.0
U10756,Treatment,Desktop,East,49.0,4,0,0.0
U10757,Treatment,Tablet,West,49.0,4,0,0.0
U10758,Control,Mobile,South,21.0,5,0,0.0
U10759,Control,Mobile,North,35.0,4,0,0.0
U10760,Control,Mobile,East,36.0,2,0,0.0
U10761,Treatment,Tablet,South,60.0,4,0,0.0
U10762,Treatment,Mobile,East,52.0,3,0,0.0
U10763,Control,Desktop,East,57.0,3,0,0.0
U10764,Treatment,Desktop,North,31.0,5,1,1085.07
U10765,Control,Desktop,East,50.0,5,0,0.0
U10766,Control,Mobile,North,31.0,2,0,0.0
U10767,Control,Desktop,North,51.0,8,0,0.0
U10768,Treatment,Tablet,North,21.0,4,1,346.58
U10769,Treatment,Mobile,South,41.0,3,1,1947.32
U10770,Control,Nan,West,46.0,7,0,0.0
U10771,Control,Tablet,South,36.0,1,0,0.0
U10772,Control,Mobile,West,23.0,7,0,0.0
U10773,Control,Desktop,West,50.0,4,1,1118.52
U10774,Treatment,Mobile,North,57.0,4,1,603.76
U10775,Treatment,Mobile,East,36.0,6,1,2337.73
U10776,Control,Desktop,North,18.0,6,0,0.0
U10777,Control,Mobile,East,22.0,3,0,0.0
U10778,Treatment,Mobile,West,44.0,5,1,344.24
U10779,Treatment,Mobile,North,33.0,4,0,0.0
U10780,Control,Mobile,East,23.0,7,0,0.0
U10781,Control,Mobile,South,57.0,2,0,0.0
U10782,Control,Mobile,East,30.0,4,1,1324.31
U10783,Treatment,Tablet,North,52.0,6,0,0.0
U10784,Treatment,Mobile,South,36.0,4,0,0.0
U10785,Treatment,Desktop,East,29.0,3,0,0.0
U10786,Control,Mobile,East,33.0,1,0,0.0
U10787,Control,Desktop,East,60.0,2,0,0.0
U10788,Treatment,Nan,East,27.0,5,0,0.0
U10789,Treatment,Tablet,East,42.0,7,0,0.0
U10790,Control,Mobile,South,37.0,3,0,0.0
U10791,Treatment,Mobile,West,48.0,5,1,2657.2
U10792,Treatment,Mobile,South,21.0,2,0,0.0
U10793,Control,Mobile,South,40.0,2,0,0.0
U10794,Treatment,Mobile,South,19.0,10,1,1152.77
U10795,Control,Mobile,West,39.0,3,0,0.0
U10796,Control,Desktop,North,54.0,3,0,0.0
U10797,Control,Mobile,West,25.0,4,0,0.0
U10798,Control,Mobile,South,24.0,5,0,0.0
U10799,Control,Desktop,East,31.0,3,0,0.0
U10800,Control,Desktop,East,20.0,2,0,0.0
U10801,Control,Mobile,South,33.0,3,0,0.0
U10802,Treatment,Mobile,East,36.0,2,0,0.0
U10803,Control,Mobile,South,35.0,1,0,0.0
U10804,Control,Desktop,East,33.0,4,0,0.0
U10805,Treatment,Desktop,West,25.0,3,0,0.0
U10806,Treatment,Mobile,North,50.0,7,0,0.0
U10807,Treatment,Desktop,North,29.0,3,0,0.0
U10808,Control,Desktop,West,28.0,3,0,0.0
U10809,Treatment,Mobile,West,22.0,3,0,0.0
U10810,Control,Desktop,South,44.0,7,0,0.0
U10811,Control,Mobile,South,29.0,2,1,250.21
U10812,Control,Nan,South,34.0,5,1,854.18
U10813,Control,Mobile,East,23.0,5,0,0.0
U10814,Treatment,Mobile,South,50.0,3,0,0.0
U10815,Treatment,Mobile,West,22.0,4,0,0.0
U10816,Control,Tablet,North,45.0,1,1,1419.39
U10817,Control,Mobile,East,31.0,4,0,0.0
U10818,Control,Mobile,South,22.0,5,0,0.0
U10819,Treatment,Mobile,East,50.0,3,0,0.0
U10820,Control,Tablet,East,58.0,5,0,0.0
U10821,Control,Mobile,South,36.0,1,1,3089.7
U10822,Treatment,Mobile,East,39.0,3,0,0.0
U10823,Treatment,Mobile,North,22.0,5,0,0.0
U10824,Treatment,Mobile,West,19.0,5,0,0.0
U10825,Treatment,Tablet,West,47.0,3,0,0.0
U10826,Treatment,Tablet,North,56.0,4,0,0.0
U10827,Control,Mobile,East,21.0,5,0,0.0
U10828,Treatment,Tablet,South,50.0,5,0,0.0
U10829,Control,Desktop,East,30.0,4,0,0.0
U10830,Treatment,Desktop,North,37.0,4,0,0.0
U10831,Control,Mobile,East,24.0,4,0,0.0
U10832,Control,Mobile,West,32.0,3,0,0.0
U10833,Control,Mobile,East,40.0,4,0,0.0
U10834,Treatment,Desktop,North,31.0,5,0,0.0
U10835,Control,Mobile,West,40.0,6,0,0.0
U10836,Treatment,Mobile,East,36.0,6,0,0.0
U10837,Control,Mobile,East,46.0,2,0,0.0
U10838,Control,Desktop,West,37.0,6,0,0.0
U10839,Treatment,Mobile,South,46.0,5,0,0.0
U10840,Control,Desktop,West,41.0,3,0,0.0
U10841,Control,Tablet,South,35.0,3,0,0.0
U10842,Treatment,Mobile,North,27.0,2,1,370.16
U10843,Control,Desktop,North,58.0,4,0,0.0
U10844,Control,Mobile,West,25.0,6,1,599.16
U10845,Control,Desktop,West,43.0,2,0,0.0
U10846,Control,Mobile,North,46.0,3,0,0.0
U10847,Treatment,Desktop,South,27.0,4,0,0.0
U10848,Treatment,Desktop,North,34.0,4,0,0.0
U10849,Control,Tablet,West,19.0,4,0,0.0
U10850,Treatment,Desktop,North,23.0,4,0,0.0
U10851,Control,Mobile,West,22.0,6,0,0.0
U10852,Treatment,Desktop,West,45.0,5,0,0.0
U10853,Control,Nan,North,58.0,4,0,0.0
U10854,Control,Mobile,South,22.0,6,0,0.0
U10855,Control,Mobile,East,35.0,5,0,0.0
U10856,Control,Tablet,North,43.0,2,0,0.0
U10857,Control,Desktop,East,37.0,4,0,0.0
U10858,Control,Desktop,North,58.0,4,0,0.0
U10859,Treatment,Mobile,East,44.0,2,0,0.0
U10860,Control,Desktop,South,29.0,6,0,0.0
U10861,Treatment,Mobile,South,24.0,4,0,0.0
U10862,Control,Desktop,North,20.0,3,0,0.0
U10863,Treatment,Mobile,West,27.0,4,0,0.0
U10864,Treatment,Desktop,East,51.0,4,1,929.33
U10865,Treatment,Tablet,West,42.0,4,0,0.0
U10866,Control,Mobile,West,52.0,2,0,0.0
U10867,Control,Tablet,West,33.0,6,0,0.0
U10868,Treatment,Mobile,South,19.0,2,0,0.0
U10869,Control,Desktop,North,41.0,5,0,0.0
U10870,Treatment,Desktop,North,27.0,3,0,0.0
U10871,Control,Mobile,South,55.0,4,0,0.0
U10872,Treatment,Desktop,South,39.0,5,1,515.51
U10873,Treatment,Desktop,North,43.0,4,0,0.0
U10874,Control,Mobile,West,60.0,9,0,0.0
U10875,Treatment,Mobile,East,56.0,3,0,0.0
U10876,Control,Desktop,East,44.0,3,0,0.0
U10877,Treatment,Desktop,East,46.0,2,0,0.0
U10878,Treatment,Desktop,West,55.0,2,0,0.0
U10879,Control,Desktop,North,37.0,6,0,0.0
U10880,Control,Mobile,South,44.0,3,0,0.0
U10881,Control,Desktop,North,58.0,1,0,0.0
U10882,Treatment,Mobile,West,37.0,3,0,0.0
U10883,Control,Mobile,South,36.0,6,0,0.0
U10884,Treatment,Mobile,West,37.0,5,1,861.01
U10885,Treatment,Mobile,East,52.0,5,0,0.0
U10886,Control,Mobile,East,19.0,5,0,0.0
U10887,Control,Mobile,West,47.0,5,0,0.0
U10888,Treatment,Desktop,South,51.0,2,0,0.0
U10889,Treatment,Mobile,South,39.0,4,0,0.0
U10890,Control,Mobile,North,20.0,2,0,0.0
U10891,Control,Mobile,East,23.0,5,0,0.0
U10892,Control,Mobile,North,32.0,5,1,1372.12
U10893,Control,Mobile,North,44.0,4,0,0.0
U10894,Control,Mobile,West,27.0,4,0,0.0
U10895,Treatment,Desktop,West,26.0,4,0,0.0
U10896,Treatment,Desktop,North,50.0,5,0,0.0
U10897,Treatment,Desktop,East,49.0,3,0,0.0
U10898,Treatment,Mobile,West,23.0,4,0,0.0
U10899,Control,Mobile,North,58.0,5,0,0.0
U10900,Control,Desktop,North,53.0,6,1,1894.16
U10901,Control,Mobile,North,19.0,3,0,0.0
U10902,Treatment,Mobile,North,46.0,3,0,0.0
U10903,Treatment,Mobile,North,21.0,2,0,0.0
U10904,Control,Mobile,North,18.0,3,0,0.0
U10905,Control,Mobile,West,36.0,5,0,0.0
U10906,Treatment,Mobile,East,43.0,3,1,1015.04
U10907,Treatment,Mobile,North,42.0,3,0,0.0
U10908,Control,Mobile,South,27.0,5,0,0.0
U10909,Control,Desktop,West,32.0,4,0,0.0
U10910,Treatment,Desktop,West,39.0,5,0,0.0
U10911,Control,Desktop,North,38.0,2,0,0.0
U10912,Control,Desktop,West,39.0,4,0,0.0
U10913,Control,Tablet,North,53.0,7,0,0.0
U10914,Treatment,Mobile,East,51.0,4,0,0.0
U10915,Treatment,Mobile,East,47.0,2,0,0.0
U10916,Treatment,Mobile,West,42.0,4,0,0.0
U10917,Treatment,Desktop,West,45.0,7,0,0.0
U10918,Treatment,Desktop,South,18.0,5,0,0.0
U10919,Treatment,Mobile,West,21.0,5,0,0.0
U10920,Treatment,Tablet,South,24.0,2,0,0.0
U10921,Control,Mobile,East,26.0,6,0,0.0
U10922,Control,Tablet,East,53.0,1,0,0.0
U10923,Control,Mobile,North,36.0,6,0,0.0
U10924,Control,Mobile,East,18.0,3,0,0.0
U10925,Control,Mobile,South,27.0,1,0,0.0
U10926,Control,Mobile,West,53.0,4,0,0.0
U10927,Control,Mobile,North,26.0,7,0,0.0
U10928,Treatment,Mobile,South,59.0,4,0,0.0
U10929,Treatment,Desktop,West,49.0,3,1,608.78
U10930,Control,Mobile,North,49.0,3,0,0.0
U10931,Control,Mobile,East,23.0,3,0,0.0
U10932,Treatment,Desktop,South,55.0,4,0,0.0
U10933,Control,Desktop,West,34.0,8,0,0.0
U10934,Control,Mobile,North,27.0,1,0,0.0
U10935,Treatment,Mobile,North,44.0,4,1,2398.74
U10936,Control,Mobile,East,52.0,4,0,0.0
U10937,Treatment,Mobile,West,38.0,5,1,1841.4
U10938,Control,Desktop,East,42.0,4,0,0.0
U10939,Treatment,Mobile,East,45.0,4,0,0.0
U10940,Treatment,Mobile,West,32.0,4,0,0.0
U10941,Treatment,Desktop,West,21.0,4,0,0.0
U10942,Control,Mobile,West,46.0,8,0,0.0
U10943,Treatment,Mobile,South,26.0,3,0,0.0
U10944,Control,Mobile,West,44.0,3,0,0.0
U10945,Control,Tablet,North,43.0,4,0,0.0
U10946,Control,Mobile,East,36.0,4,0,0.0
U10947,Control,Desktop,South,45.0,5,0,0.0
U10948,Treatment,Mobile,West,34.0,3,0,0.0
U10949,Treatment,Mobile,South,60.0,4,0,0.0
U10950,Control,Desktop,West,58.0,4,0,0.0
U10951,Control,Tablet,South,59.0,4,0,0.0
U10952,Treatment,Desktop,East,37.0,3,1,690.59
U10953,Control,Desktop,East,57.0,4,0,0.0
U10954,Treatment,Desktop,North,56.0,2,0,0.0
U10955,Control,Mobile,North,40.0,6,0,0.0
U10956,Control,Mobile,West,49.0,5,1,1281.14
U10957,Treatment,Desktop,East,50.0,4,0,0.0
U10958,Control,Mobile,South,22.0,5,0,0.0
U10959,Treatment,Desktop,South,60.0,4,0,0.0
U10960,Control,Tablet,South,51.0,4,0,0.0
U10961,Control,Mobile,North,57.0,5,0,0.0
U10962,Control,Mobile,South,28.0,4,0,0.0
U10963,Treatment,Desktop,North,20.0,5,0,0.0
U10964,Control,Mobile,North,50.0,3,1,1173.3
U10965,Control,Desktop,West,28.0,6,0,0.0
U10966,Control,Mobile,South,33.0,5,0,0.0
U10967,Control,Desktop,South,35.0,3,0,0.0
U10968,Treatment,Mobile,East,47.0,4,0,0.0
U10969,Treatment,Desktop,West,27.0,5,0,0.0
U10970,Control,Mobile,East,35.0,5,0,0.0
U10971,Treatment,Mobile,West,55.0,5,0,0.0
U10972,Control,Mobile,South,36.0,6,0,0.0
U10973,Treatment,Desktop,North,53.0,3,0,0.0
U10974,Control,Desktop,North,30.0,4,0,0.0
U10975,Treatment,Mobile,North,20.0,4,0,0.0
U10976,Treatment,Mobile,North,27.0,4,0,0.0
U10977,Treatment,Mobile,North,55.0,3,0,0.0
U10978,Treatment,Desktop,East,18.0,4,0,0.0
U10979,Treatment,Desktop,West,44.0,3,0,0.0
U10980,Treatment,Mobile,South,25.0,7,0,0.0
U10981,Treatment,Mobile,East,59.0,5,0,0.0
U10982,Treatment,Mobile,West,34.0,3,0,0.0
U10983,Treatment,Mobile,North,26.0,2,0,0.0
U10984,Control,Mobile,West,23.0,5,0,0.0
U10985,Treatment,Tablet,West,60.0,5,0,0.0
U10986,Treatment,Mobile,North,42.0,3,0,0.0
U10987,Treatment,Desktop,North,56.0,7,1,1142.95
U10988,Treatment,Mobile,North,45.0,4,0,0.0
U10989,Treatment,Mobile,South,50.0,1,0,0.0
U10990,Treatment,Desktop,North,54.0,4,1,996.97
U10991,Treatment,Desktop,South,26.0,2,0,0.0
U10992,Treatment,Tablet,North,35.0,3,0,0.0
U10993,Treatment,Mobile,South,38.0,4,0,0.0
U10994,Treatment,Mobile,West,19.0,3,0,0.0
U10995,Treatment,Desktop,East,60.0,4,0,0.0
U10996,Control,Mobile,West,55.0,4,1,2503.45
U10997,Control,Mobile,West,57.0,3,0,0.0
U10998,Treatment,Mobile,North,53.0,6,0,0.0
U10999,Treatment,Mobile,South,60.0,2,0,0.0
U11000,Control,Desktop,East,54.0,4,0,0.0
U11001,Treatment,Mobile,North,32.0,4,0,0.0
U11002,Control,Mobile,North,45.0,4,0,0.0
U11003,Control,Mobile,North,35.0,5,0,0.0
U11004,Control,Mobile,West,51.0,5,0,0.0
U11005,Control,Mobile,South,39.0,2,1,1462.72
U11006,Control,Mobile,South,28.0,5,0,0.0
U11007,Treatment,Mobile,East,30.0,3,0,0.0
U11008,Control,Desktop,South,21.0,2,0,0.0
U11009,Treatment,Mobile,South,39.0,4,0,0.0
U11010,Treatment,Mobile,North,24.0,5,0,0.0
U11011,Control,Desktop,North,60.0,1,0,0.0
U11012,Control,Desktop,West,41.0,5,0,0.0
U11013,Treatment,Mobile,North,21.0,4,0,0.0
U11014,Control,Mobile,North,45.0,5,1,370.33
U11015,Control,Mobile,North,32.0,1,0,0.0
U11016,Treatment,Desktop,North,18.0,3,1,1294.04
U11017,Treatment,Tablet,West,20.0,7,0,0.0
U11018,Control,Desktop,North,31.0,5,0,0.0
U11019,Treatment,Mobile,East,55.0,5,0,0.0
U11020,Control,Desktop,East,18.0,3,0,0.0
U11021,Control,Mobile,East,55.0,2,0,0.0
U11022,Control,Mobile,East,55.0,3,0,0.0
U11023,Treatment,Mobile,North,38.0,4,0,0.0
U11024,Treatment,Tablet,East,46.0,3,1,909.83
U11025,Treatment,Mobile,North,22.0,5,0,0.0
U11026,Treatment,Desktop,West,27.0,4,0,0.0
U11027,Treatment,Mobile,East,45.0,4,0,0.0
U11028,Control,Mobile,South,38.0,2,0,0.0
U11029,Control,Mobile,East,24.0,4,0,0.0
